AsOfDate,OpenDate,CloseDate,ShortName,PortfolioName,StrategyRefShortName,Strategy1RefShortName,Strategy2RefShortName,CustodianName,DirectionName,SecurityId,SecurityTypeName,SecName,StartQty,Qty,StartPrice,Price,StartFXRate,FXRate,MV_Local,MV_Base,PL_DTD,PL_QTD,PL_MTD,PL_YTD
01/08/23,12/11/20,NULL,NPSMF3,NPSMF3,IBM,Asset,DefaultS2,DBAB Prime,Long,290022,Option,IBM US 01/19/21 P150 EQUITY,160,160,9.81,9.81,1.41,1.41,1569600,2213136,0,15792,0,97008
01/08/23,12/11/20,NULL,NPSMF2,NPSMF2,IBM,Asset,DefaultS2,CS Prime,Long,290022,Option,IBM US 01/19/21 P150 EQUITY,240,240,9.81,9.81,1.41,1.41,2354400,3319704,0,23688,0,145512
01/08/23,12/11/20,NULL,NPSMF1,NPSMF1,IBM,Asset,DefaultS2,CS Prime,Long,290022,Option,IBM US 01/19/21 P150 EQUITY,240,240,9.81,9.81,1.41,1.41,2354400,3319704,0,23688,0,145512
01/08/23,12/11/20,NULL,NPSMF1,NPSMF1,MRK,Asset,DefaultS2,CS Prime,Long,290023,Option,MRK US 01/17/22 C60,170,170,6.98,6.98,1,1,118660,118660,0,0,0,0
01/08/23,12/11/20,NULL,NPSMF2,NPSMF2,MRK,Asset,DefaultS2,CS Prime,Long,290023,Option,MRK US 01/17/22 C60,190,190,6.98,6.98,1,1,132620,132620,0,0,0,0
01/08/23,12/11/20,NULL,NPSMF3,NPSMF3,MRK,Asset,DefaultS2,DBAB Prime,Long,290023,Option,MRK US 01/17/22 C60,120,120,6.98,6.98,1,1,83760,83760,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,MRK,Asset,DefaultS2,DBAB Prime,Short,279728,Equity,MRK,-26000,-26000,77.94,77.95,1,1,-2026700,-2026700,-260,-8320,-260,-54080
01/08/23,04/03/20,NULL,Heather,Heather,MRK,Asset,DefaultS2,DBAB Prime,Short,279728,Equity,MRK,-40000,-40000,77.94,77.95,1,1,-3118000,-3118000,-400,-12800,-400,-83200
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,MRK,Asset,DefaultS2,DBAB Prime,Short,279728,Equity,MRK,-40000,-40000,77.94,77.95,1,1,-3118000,-3118000,-400,-12800,-400,-83200
01/08/23,04/03/20,NULL,Garfield,Garfield,MRK,Asset,DefaultS2,DBAB Prime,Short,279728,Equity,MRK,-26000,-26000,77.94,77.95,1,1,-2026700,-2026700,-260,-8320,-260,-54080
01/08/23,12/11/20,NULL,NPSMF3,NPSMF3,MRK,Asset,DefaultS2,DBAB Prime,Short,279728,Equity,MRK,-34000,-34000,77.94,77.95,1,1,-2650300,-2650300,-340,-10880,-340,-70720
01/08/23,12/11/20,NULL,NPSMF2,NPSMF2,MRK,Asset,DefaultS2,CS Prime,Short,279728,Equity,MRK,-53000,-53000,77.94,77.95,1,1,-4131350,-4131350,-530,-16960,-530,-110240
01/08/23,12/11/20,NULL,NPSMF1,NPSMF1,MRK,Asset,DefaultS2,CS Prime,Short,279728,Equity,MRK,-55000,-55000,77.94,77.95,1,1,-4287250,-4287250,-550,-17600,-550,-114400
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,MRK,Asset,DefaultS2,CS Prime,Long,288866,Option,MRK   220117C00060000,130,130,7.59,7.59,1,1,98670,98670,0,780,0,5070
01/08/23,04/03/20,NULL,Heather,Heather,MRK,Asset,DefaultS2,CS Prime,Long,288866,Option,MRK   220117C00060000,140,140,7.59,7.59,1,1,106260,106260,0,840,0,5460
01/08/23,04/03/20,NULL,Garfield,Garfield,MRK,Asset,DefaultS2,CS Prime,Long,288866,Option,MRK   220117C00060000,90,90,7.59,7.59,1,1,68310,68310,0,540,0,3510
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,MRK,Asset,DefaultS2,CS Prime,Long,288866,Option,MRK   220117C00060000,90,90,7.59,7.59,1,1,68310,68310,0,540,0,3510
01/08/23,12/11/20,NULL,NPSMF1,NPSMF1,WMT,Asset,DefaultS2,CS Prime,Long,280313,Equity,WMT,25000,25000,104.42,104.41,1,1,2610250,2610250,-250,-3750,-250,-24000
01/08/23,12/11/20,NULL,NPSMF2,NPSMF2,WMT,Asset,DefaultS2,CS Prime,Long,280313,Equity,WMT,25000,25000,104.42,104.41,1,1,2610250,2610250,-250,-3750,-250,-24000
01/08/23,12/11/20,NULL,NPSMF3,NPSMF3,WMT,Asset,DefaultS2,DBAB Prime,Long,280313,Equity,WMT,17000,17000,104.42,104.41,1,1,1774970,1774970,-170,-2550,-170,-16320
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,WMT,Asset,DefaultS2,Well Prime,Long,280313,Equity,WMT,17000,17000,104.42,104.41,1,1,1774970,1774970,-170,-2550,-170,-16320
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,WMT,Asset,DefaultS2,Well Prime,Long,280313,Equity,WMT,25000,25000,104.42,104.41,1,1,2610250,2610250,-250,-3750,-250,-24000
01/08/23,04/03/20,NULL,Heather,Heather,WMT,Asset,DefaultS2,Well Prime,Long,280313,Equity,WMT,25000,25000,104.42,104.41,1,1,2610250,2610250,-250,-3750,-250,-24000
01/08/23,04/03/20,NULL,Garfield,Garfield,WMT,Asset,DefaultS2,Well Prime,Long,280313,Equity,WMT,17000,17000,104.42,104.41,1,1,1774970,1774970,-170,-2550,-170,-16320
01/08/23,12/11/20,NULL,NPSMF3,NPSMF3,F,Asset,DefaultS2,DBAB Prime,Long,277144,Equity,F,249000,249000,6.25,6.25,1,1,1556250,1556250,0,4980,0,27390
01/08/23,12/11/20,NULL,NPSMF2,NPSMF2,F,Asset,DefaultS2,CS Prime,Long,277144,Equity,F,374000,374000,6.25,6.25,1,1,2337500,2337500,0,7480,0,41140
01/08/23,12/11/20,NULL,NPSMF1,NPSMF1,F,Asset,DefaultS2,CS Prime,Long,277144,Equity,F,373000,373000,6.25,6.25,1,1,2331250,2331250,0,7460,0,41030
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,F,Asset,DefaultS2,CS Prime,Long,277144,Equity,F,249000,249000,6.25,6.25,1,1,1556250,1556250,0,4980,0,27390
01/08/23,04/03/20,NULL,Garfield,Garfield,F,Asset,DefaultS2,CS Prime,Long,277144,Equity,F,249000,249000,6.25,6.25,1,1,1556250,1556250,0,4980,0,27390
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,F,Asset,DefaultS2,CS Prime,Long,277144,Equity,F,373000,373000,6.25,6.25,1,1,2331250,2331250,0,7460,0,41030
01/08/23,04/03/20,NULL,Heather,Heather,F,Asset,DefaultS2,CS Prime,Long,277144,Equity,F,374000,374000,6.25,6.25,1,1,2337500,2337500,0,7480,0,41140
01/08/23,04/03/20,NULL,Garfield,Garfield,UTX,Asset,DefaultS2,DBAB Prime,Long,280258,Equity,RTX,14000,14000,57.06,57.07,1,1,798980,798980,140,3360,140,21280
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,UTX,Asset,DefaultS2,DBAB Prime,Long,280258,Equity,RTX,20000,20000,57.06,57.07,1,1,1141400,1141400,200,4800,200,30400
01/08/23,04/03/20,NULL,Heather,Heather,UTX,Asset,DefaultS2,DBAB Prime,Long,280258,Equity,RTX,21000,21000,57.06,57.07,1,1,1198470,1198470,210,5040,210,31920
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,UTX,Asset,DefaultS2,DBAB Prime,Long,280258,Equity,RTX,14000,14000,57.06,57.07,1,1,798980,798980,140,3360,140,21280
01/08/23,12/11/20,NULL,NPSMF3,NPSMF3,UTX,Asset,DefaultS2,DBAB Prime,Long,288869,Option,UTX US 01/19/22 P85 EQUITY,200,200,2.28,2.28,1,1,45600,45600,0,-400,0,-2200
01/08/23,12/11/20,NULL,NPSMF1,NPSMF1,UTX,Asset,DefaultS2,CS Prime,Long,288869,Option,UTX US 01/19/22 P85 EQUITY,290,290,2.28,2.28,1,1,66120,66120,0,-580,0,-3190
01/08/23,12/11/20,NULL,NPSMF2,NPSMF2,UTX,Asset,DefaultS2,DBAB Prime,Long,288869,Option,UTX US 01/19/22 P85 EQUITY,310,310,2.28,2.28,1,1,70680,70680,0,-620,0,-3410
01/08/23,04/03/20,NULL,Heather,Heather,UTX,Asset,DefaultS2,DBAB Prime,Long,288869,Option,UTX US 01/19/22 P85 EQUITY,230,230,2.28,2.28,1,1,52440,52440,0,-460,0,-2530
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,UTX,Asset,DefaultS2,DBAB Prime,Long,288869,Option,UTX US 01/19/22 P85 EQUITY,220,220,2.28,2.28,1,1,50160,50160,0,-440,0,-2420
01/08/23,04/03/20,NULL,Garfield,Garfield,UTX,Asset,DefaultS2,DBAB Prime,Long,288869,Option,UTX US 01/19/22 P85 EQUITY,150,150,2.28,2.28,1,1,34200,34200,0,-300,0,-1650
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,UTX,Asset,DefaultS2,DBAB Prime,Long,288869,Option,UTX US 01/19/22 P85 EQUITY,150,150,2.28,2.28,1,1,34200,34200,0,-300,0,-1650
01/08/23,12/11/20,NULL,NPSMF1,NPSMF1,UTX,Asset,DefaultS2,CS Prime,Long,290019,Equity,UTX,26000,26000,110.75,110.75,1,1,2879500,2879500,0,0,0,0
01/08/23,12/11/20,NULL,NPSMF2,NPSMF2,UTX,Asset,DefaultS2,CS Prime,Long,290019,Equity,UTX,28000,28000,110.75,110.75,1,1,3101000,3101000,0,0,0,0
01/08/23,12/11/20,NULL,NPSMF3,NPSMF3,UTX,Asset,DefaultS2,DBAB Prime,Long,290019,Equity,UTX,19000,19000,110.75,110.75,1,1,2104250,2104250,0,0,0,0
01/08/23,12/11/20,NULL,NPSMF1,NPSMF1,SAP,Asset,DefaultS2,CS Prime,Long,272584,Equity,SAP GR,17000,17000,105.16,105.14,1.33,1.33,1787380,2377215.4,-452.2,-13792.1,-452.2,-89987.8
01/08/23,12/11/20,NULL,NPSMF2,NPSMF2,SAP,Asset,DefaultS2,CS Prime,Long,272584,Equity,SAP GR,17000,17000,105.16,105.14,1.33,1.33,1787380,2377215.4,-452.2,-13792.1,-452.2,-89987.8
01/08/23,12/11/20,NULL,NPSMF3,NPSMF3,SAP,Asset,DefaultS2,DBAB Prime,Long,272584,Equity,SAP GR,11000,11000,105.16,105.14,1.33,1.33,1156540,1538198.2,-292.6,-8924.3,-292.6,-58227.4
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,SAP,Asset,DefaultS2,Well Prime,Long,272584,Equity,SAP GR,8000,8000,105.16,105.14,1.33,1.33,841120,1118689.6,-212.8,-6490.4,-212.8,-42347.2
01/08/23,04/03/20,NULL,Garfield,Garfield,SAP,Asset,DefaultS2,Well Prime,Long,272584,Equity,SAP GR,8000,8000,105.16,105.14,1.33,1.33,841120,1118689.6,-212.8,-6490.4,-212.8,-42347.2
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,SAP,Asset,DefaultS2,Well Prime,Long,272584,Equity,SAP GR,13000,13000,105.16,105.14,1.33,1.33,1366820,1817870.6,-345.8,-10546.9,-345.8,-68814.2
01/08/23,04/03/20,NULL,Heather,Heather,SAP,Asset,DefaultS2,Well Prime,Long,272584,Equity,SAP GR,13000,13000,105.16,105.14,1.33,1.33,1366820,1817870.6,-345.8,-10546.9,-345.8,-68814.2
01/08/23,12/11/20,NULL,NPSMF2,NPSMF2,BARC,Asset,DefaultS2,CS Prime,Short,288831,Equity,BARC LN,-4050,-4050,0,230.94,1.41,1.41,0,0,0,0,0,0
01/08/23,12/11/20,NULL,NPSMF1,NPSMF1,BARC,Asset,DefaultS2,CS Prime,Short,288831,Equity,BARC LN,-4550,-4550,0,230.94,1.41,1.41,0,0,0,0,0,0
01/08/23,12/11/20,NULL,NPSMF3,NPSMF3,BARC,Asset,DefaultS2,DBAB Prime,Short,288831,Equity,BARC LN,-2700,-2700,0,230.94,1.41,1.41,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,BARC,Asset,DefaultS2,CS Prime,Short,288831,Equity,BARC LN,-2000,-2000,0,100.674,1.41,1.41,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,BARC,Asset,DefaultS2,CS Prime,Short,288831,Equity,BARC LN,-3500,-3500,0,100.674,1.41,1.41,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,BARC,Asset,DefaultS2,CS Prime,Short,288831,Equity,BARC LN,-3000,-3000,0,100.674,1.41,1.41,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,BARC,Asset,DefaultS2,CS Prime,Short,288831,Equity,BARC LN,-2000,-2000,0,100.674,1.41,1.41,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,BARC,Asset,DefaultS2,Well Prime,Long,288832,Option,BARC LN 01/17/21 C280,140,140,9.82,9.82,1.41,1.41,1374800,1938468,0,-5922,0,-35532
01/08/23,04/03/20,NULL,Heather,Heather,BARC,Asset,DefaultS2,Well Prime,Long,288832,Option,BARC LN 01/17/21 C280,200,200,9.82,9.82,1.41,1.41,1964000,2769240,0,-8460,0,-50760
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,BARC,Asset,DefaultS2,Well Prime,Long,288832,Option,BARC LN 01/17/21 C280,195,195,9.82,9.82,1.41,1.41,1914900,2700009,0,-8248.5,0,-49491
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,BARC,Asset,DefaultS2,Well Prime,Long,288832,Option,BARC LN 01/17/21 C280,140,140,9.82,9.82,1.41,1.41,1374800,1938468,0,-5922,0,-35532
01/08/23,12/11/20,NULL,NPSMF3,NPSMF3,BARC,Asset,DefaultS2,DBAB Prime,Long,290020,Option,BARC LN 9/17 C200 Equity,190,190,9.43,9.43,1,1,179170,179170,0,-380,0,-3230
01/08/23,12/11/20,NULL,NPSMF2,NPSMF2,BARC,Asset,DefaultS2,CS Prime,Long,290020,Option,BARC LN 9/17 C200 Equity,270,270,9.43,9.43,1,1,254610,254610,0,-540,0,-4590
01/08/23,12/11/20,NULL,NPSMF1,NPSMF1,BARC,Asset,DefaultS2,CS Prime,Long,290020,Option,BARC LN 9/17 C200 Equity,250,250,9.43,9.43,1,1,235750,235750,0,-500,0,-4250
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,NINTENDO,Asset,DefaultS2,DBAB Prime,Long,288817,Equity,7974 JT,3000,3000,43831.81,43840.93,114.3400003,114.3400003,131522790,1150278.027,239.2863,7652.7024,239.2863,50220.2203
01/08/23,04/03/20,NULL,Heather,Heather,NINTENDO,Asset,DefaultS2,DBAB Prime,Long,288817,Equity,7974 JT,4000,4000,43831.81,43840.93,114.3400003,114.3400003,175363720,1533704.037,319.0485,10203.6033,319.0485,66960.2937
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,NINTENDO,Asset,DefaultS2,DBAB Prime,Long,288817,Equity,7974 JT,4700,4700,43831.81,43840.93,114.3400003,114.3400003,206052371,1802102.243,374.8819,11989.2338,374.8819,78678.3451
01/08/23,04/03/20,NULL,Garfield,Garfield,NINTENDO,Asset,DefaultS2,DBAB Prime,Long,288817,Equity,7974 JT,3000,3000,43831.81,43840.93,114.3400003,114.3400003,131522790,1150278.027,239.2863,7652.7024,239.2863,50220.2203
01/08/23,12/11/20,NULL,NPSMF3,NPSMF3,NINTENDO,Asset,DefaultS2,DBAB Prime,Long,288817,Equity,7974 JT,3980,3980,43831.81,43840.93,114.3400003,114.3400003,174486901.4,1526035.516,317.4532,10152.5852,317.4532,66625.4922
01/08/23,12/11/20,NULL,NPSMF2,NPSMF2,NINTENDO,Asset,DefaultS2,CS Prime,Long,288817,Equity,7974 JT,5470,5470,43831.81,43840.93,114.3400003,114.3400003,239809887.1,2097340.27,436.2988,13953.4275,436.2988,91568.2016
01/08/23,12/11/20,NULL,NPSMF1,NPSMF1,NINTENDO,Asset,DefaultS2,CS Prime,Long,288817,Equity,7974 JT,6170,6170,43831.81,43840.93,114.3400003,114.3400003,270498538.1,2365738.476,492.1322,15739.058,492.1322,103286.253
01/08/23,04/03/20,NULL,Garfield,Garfield,BAL,Asset,DefaultS2,Well Prime,Long,288830,Equity,BAL AU,285000,285000,5.65,5.65,0.75,0.75,1610250,1207687.5,0,8550,0,61987.5
01/08/23,04/03/20,NULL,Heather,Heather,BAL,Asset,DefaultS2,Well Prime,Long,288830,Equity,BAL AU,428000,428000,5.65,5.65,0.75,0.75,2418200,1813650,0,12840,0,93090
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,BAL,Asset,DefaultS2,Well Prime,Long,288830,Equity,BAL AU,427000,427000,5.65,5.65,0.75,0.75,2412550,1809412.5,0,12810,0,92872.5
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,BAL,Asset,DefaultS2,Well Prime,Long,288830,Equity,BAL AU,285000,285000,5.65,5.65,0.75,0.75,1610250,1207687.5,0,8550,0,61987.5
01/08/23,12/11/20,NULL,NPSMF1,NPSMF1,BAL,Asset,DefaultS2,CS Prime,Long,288830,Equity,BAL AU,569000,569000,5.65,5.65,0.75,0.75,3214850,2411137.5,0,17070,0,123757.5
01/08/23,12/11/20,NULL,NPSMF2,NPSMF2,BAL,Asset,DefaultS2,CS Prime,Long,288830,Equity,BAL AU,571000,571000,5.65,5.65,0.75,0.75,3226150,2419612.5,0,17130,0,124192.5
01/08/23,12/11/20,NULL,NPSMF3,NPSMF3,BAL,Asset,DefaultS2,DBAB Prime,Long,288830,Equity,BAL AU,380000,380000,5.65,5.65,0.75,0.75,2147000,1610250,0,11400,0,82650
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,BNP,Asset,DefaultS2,CS Prime,Long,288833,Equity,BNP FP,15000,15000,34.11,34.11,1.33,1.33,511650,680494.5,0,997.5,0,6184.5
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,BNP,Asset,DefaultS2,CS Prime,Long,288833,Equity,BNP FP,22000,22000,34.11,34.11,1.33,1.33,750420,998058.6,0,1463,0,9070.6
01/08/23,04/03/20,NULL,Heather,Heather,BNP,Asset,DefaultS2,CS Prime,Long,288833,Equity,BNP FP,23000,23000,34.11,34.11,1.33,1.33,784530,1043424.9,0,1529.5,0,9482.9
01/08/23,04/03/20,NULL,Garfield,Garfield,BNP,Asset,DefaultS2,CS Prime,Long,288833,Equity,BNP FP,15000,15000,34.11,34.11,1.33,1.33,511650,680494.5,0,997.5,0,6184.5
01/08/23,12/11/20,NULL,NPSMF2,NPSMF2,BNP,Asset,DefaultS2,CS Prime,Long,288833,Equity,BNP FP,31000,31000,34.11,34.11,1.33,1.33,1057410,1406355.3,0,2061.5,0,12781.3
01/08/23,12/11/20,NULL,NPSMF1,NPSMF1,BNP,Asset,DefaultS2,CS Prime,Long,288833,Equity,BNP FP,29000,29000,34.11,34.11,1.33,1.33,989190,1315622.7,0,1928.5,0,11956.7
01/08/23,12/11/20,NULL,NPSMF3,NPSMF3,BNP,Asset,DefaultS2,DBAB Prime,Long,288833,Equity,BNP FP,20000,20000,34.11,34.11,1.33,1.33,682200,907326,0,1330,0,8246
01/08/23,04/03/20,NULL,Garfield,Garfield,BNP,Asset,DefaultS2,CS Prime,Long,288834,Option,BNP GR 12/18/20 P64,120,120,4.25,4.26,1.33,1.33,51120,67989.6,159.6,638.4,159.6,4149.6
01/08/23,04/03/20,NULL,Heather,Heather,BNP,Asset,DefaultS2,CS Prime,Long,288834,Option,BNP GR 12/18/20 P64,180,180,4.25,4.26,1.33,1.33,76680,101984.4,239.4,957.6,239.4,6224.4
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,BNP,Asset,DefaultS2,CS Prime,Long,288834,Option,BNP GR 12/18/20 P64,180,180,4.25,4.26,1.33,1.33,76680,101984.4,239.4,957.6,239.4,6224.4
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,BNP,Asset,DefaultS2,CS Prime,Long,288834,Option,BNP GR 12/18/20 P64,120,120,4.25,4.26,1.33,1.33,51120,67989.6,159.6,638.4,159.6,4149.6
01/08/23,12/11/20,NULL,NPSMF1,NPSMF1,BNP,Asset,DefaultS2,CS Prime,Long,290021,Option,BNP GR 12/15/21 P40 EQUITY,240,240,4.05,4.05,1.41,1.41,972000,1370520,0,10152,0,71064
01/08/23,12/11/20,NULL,NPSMF2,NPSMF2,BNP,Asset,DefaultS2,CS Prime,Long,290021,Option,BNP GR 12/15/21 P40 EQUITY,240,240,4.05,4.05,1.41,1.41,972000,1370520,0,10152,0,71064
01/08/23,12/11/20,NULL,NPSMF3,NPSMF3,BNP,Asset,DefaultS2,DBAB Prime,Long,290021,Option,BNP GR 12/15/21 P40 EQUITY,160,160,4.05,4.05,1.41,1.41,648000,913680,0,6768,0,47376
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,SPY,Asset,DefaultS2,CS Prime,Short,270992,Equity,SPY,-4000,-4000,0,273.681,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,SPY,Asset,DefaultS2,CS Prime,Short,270992,Equity,SPY,-5000,-5000,0,273.681,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,SPY,Asset,DefaultS2,CS Prime,Short,270992,Equity,SPY,-5000,-5000,0,273.681,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,SPY,Asset,DefaultS2,CS Prime,Short,270992,Equity,SPY,-4000,-4000,0,273.681,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,GLD,Asset,DefaultS2,DBAB Prime,Short,279455,Equity,GLD,-7000,-7000,159.18,159.21,1,1,-1114470,-1114470,-210,-6020,-210,-39340
01/08/23,04/03/20,NULL,Heather,Heather,GLD,Asset,DefaultS2,DBAB Prime,Short,279455,Equity,GLD,-11000,-11000,159.18,159.21,1,1,-1751310,-1751310,-330,-9460,-330,-61820
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,GLD,Asset,DefaultS2,DBAB Prime,Short,279455,Equity,GLD,-11000,-11000,159.18,159.21,1,1,-1751310,-1751310,-330,-9460,-330,-61820
01/08/23,04/03/20,NULL,Garfield,Garfield,GLD,Asset,DefaultS2,DBAB Prime,Short,279455,Equity,GLD,-7000,-7000,159.18,159.21,1,1,-1114470,-1114470,-210,-6020,-210,-39340
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CLO,DefaultS1,DefaultS2,CS Prime,Long,288889,CDO Tranche,92330WAY3,1575000,1575000,89,89,1,1,1401750,1401750,0,15750,0,94500
01/08/23,04/03/20,NULL,Garfield,Garfield,CLO,DefaultS1,DefaultS2,CS Prime,Long,288889,CDO Tranche,92330WAY3,1050000,1050000,89,89,1,1,934500,934500,0,10500,0,63000
01/08/23,04/03/20,NULL,Heather,Heather,CLO,DefaultS1,DefaultS2,CS Prime,Long,288889,CDO Tranche,92330WAY3,1575000,1575000,89,89,1,1,1401750,1401750,0,15750,0,94500
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CLO,DefaultS1,DefaultS2,CS Prime,Long,288889,CDO Tranche,92330WAY3,1050000,1050000,89,89,1,1,934500,934500,0,10500,0,63000
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CLO,DefaultS1,DefaultS2,DBAB Prime,Long,288891,CDO Tranche,13876VAC9,1290000,1290000,74,74,1,1,954600,954600,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,CLO,DefaultS1,DefaultS2,DBAB Prime,Long,288891,CDO Tranche,13876VAC9,1290000,1290000,74,74,1,1,954600,954600,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,CLO,DefaultS1,DefaultS2,DBAB Prime,Long,288891,CDO Tranche,13876VAC9,1935000,1935000,74,74,1,1,1431900,1431900,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CLO,DefaultS1,DefaultS2,DBAB Prime,Long,288891,CDO Tranche,13876VAC9,1935000,1935000,74,74,1,1,1431900,1431900,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,CLO,DefaultS1,DefaultS2,CS Prime,Long,288893,CDO Tranche,05619EAC5,1350000,1350000,94,94,1,1,1269000,1269000,103.3853,7400.2703,103.3853,74796.885
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CLO,DefaultS1,DefaultS2,CS Prime,Long,288893,CDO Tranche,05619EAC5,2025000,2025000,94,94,1,1,1903500,1903500,155.0779,11100.4054,155.0779,112195.3275
01/08/23,04/03/20,NULL,Heather,Heather,CLO,DefaultS1,DefaultS2,CS Prime,Long,288893,CDO Tranche,05619EAC5,2025000,2025000,94,94,1,1,1903500,1903500,155.0779,11100.4054,155.0779,112195.3275
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CLO,DefaultS1,DefaultS2,CS Prime,Long,288893,CDO Tranche,05619EAC5,1350000,1350000,94,94,1,1,1269000,1269000,103.3853,7400.2703,103.3853,74796.885
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CLO,DefaultS1,DefaultS2,DBAB Prime,Long,288895,CDO Tranche,04016BAC3,2010000,2010000,82,82,1,1,1648200,1648200,0,0,0,-40200
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CLO,DefaultS1,DefaultS2,DBAB Prime,Long,288895,CDO Tranche,04016BAC3,3015000,3015000,82,82,1,1,2472300,2472300,0,0,0,-60300
01/08/23,04/03/20,NULL,Heather,Heather,CLO,DefaultS1,DefaultS2,DBAB Prime,Long,288895,CDO Tranche,04016BAC3,3015000,3015000,82,82,1,1,2472300,2472300,0,0,0,-60300
01/08/23,04/03/20,NULL,Garfield,Garfield,CLO,DefaultS1,DefaultS2,DBAB Prime,Long,288895,CDO Tranche,04016BAC3,2010000,2010000,82,82,1,1,1648200,1648200,0,0,0,-40200
01/08/23,07/05/21,NULL,MNC Inv,MNC Investment Fund,CJ,Asset,DefaultS2,CS Prime,Long,288805,Loan,24736CAM6,142857.14,142857.14,79,79,1,1,112857.1406,112857.1406,0,0,0,-2857.1428
01/08/23,11/05/21,NULL,MNC Inv,MNC Investment Fund,CJ,Asset,DefaultS2,CS Prime,Long,288805,Loan,24736CAM6,250000,250000,79,79,1,1,197500,197500,0,0,0,-5000
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CJ,Asset,DefaultS2,CS Prime,Long,288805,Loan,24736CAM6,1500000,1500000,79,79,1,1,1185000,1185000,0,0,0,-30000
01/08/23,07/05/21,NULL,Heather,Heather,CJ,Asset,DefaultS2,CS Prime,Long,288805,Loan,24736CAM6,857142.86,857142.86,79,79,1,1,677142.8594,677142.8594,0,0,0,-17142.8572
01/08/23,04/03/20,NULL,Heather,Heather,CJ,Asset,DefaultS2,CS Prime,Long,288805,Loan,24736CAM6,2250000,2250000,79,79,1,1,1777500,1777500,0,0,0,-45000
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CJ,Asset,DefaultS2,CS Prime,Long,288805,Loan,24736CAM6,2250000,2250000,79,79,1,1,1777500,1777500,0,0,0,-45000
01/08/23,07/05/21,NULL,Garfield,Garfield,CJ,Asset,DefaultS2,CS Prime,Long,288805,Loan,24736CAM6,1000000,1000000,79,79,1,1,790000,790000,0,0,0,-20000
01/08/23,11/05/21,NULL,Garfield,Garfield,CJ,Asset,DefaultS2,CS Prime,Long,288805,Loan,24736CAM6,1750000,1750000,79,79,1,1,1382500,1382500,0,0,0,-35000
